"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Bench Press (Barbell)",,"",1,"normal",65.77,10,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Bench Press (Barbell)",,"",2,"normal",65.77,9,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Bench Press (Barbell)",,"",3,"failure",65.77,7,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Bench Press (Barbell)",,"",4,"failure",61.23,8,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Bench Press (Barbell)",,"",5,"normal",52.16,12,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Preacher Curl (Barbell)",,"",0,"warmup",16.78,12,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Preacher Curl (Barbell)",,"",1,"normal",30.39,8,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Preacher Curl (Barbell)",,"",2,"normal",30.39,6,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Preacher Curl (Barbell)",,"",3,"normal",28.12,9,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Preacher Curl (Barbell)",,"",4,"normal",28.12,7,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Preacher Curl (Barbell)",,"",5,"dropset",23.59,8,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Preacher Curl (Barbell)",,"",6,"dropset",16.78,18,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Chest Press (Machine)",,"",0,"normal",47.63,8,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Chest Press (Machine)",,"",1,"normal",47.63,8,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Chest Press (Machine)",,"",2,"normal",47.63,8,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Chest Press (Machine)",,"",3,"normal",40.82,5,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Chest Press (Machine)",,"",4,"dropset",27.22,6,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Hammer Curl (Cable)",,"",0,"normal",15.42,10,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Hammer Curl (Cable)",,"",1,"normal",24.5,7,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Hammer Curl (Cable)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Hammer Curl (Cable)",,"",3,"normal",17.69,10,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Hammer Curl (Cable)",,"",4,"normal",13.15,16,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Squat (Barbell)",,"",0,"warmup",20.41,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Squat (Barbell)",,"",1,"normal",65.41,10,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Squat (Barbell)",,"",2,"normal",65.41,10,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Squat (Barbell)",,"",3,"normal",65.41,10,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Squat (Barbell)",,"",4,"normal",65.41,13,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Squat (Barbell)",,"",5,"normal",50.41,22,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Calf Press (Machine)",,"",0,"normal",68,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Calf Press (Machine)",,"",1,"normal",68,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Calf Press (Machine)",,"",2,"normal",68,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Calf Press (Machine)",,"",3,"normal",68,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Calf Press (Machine)",,"",4,"dropset",40.8,10,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Seated Leg Curl (Machine)",,"",0,"normal",49.9,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Seated Leg Curl (Machine)",,"",1,"normal",49.9,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Seated Leg Curl (Machine)",,"",2,"normal",49.9,12,,,
"Evening workout 🏋️","3 Dec 2024, 02:13","3 Dec 2024, 02:58","","Seated Leg Curl (Machine)",,"",3,"normal",49.9,12,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Cycling",,"",0,"normal",,,,20,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Cycling",,"",1,"normal",,,,10,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Walking",,"",0,"normal",,,,20,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",0,"warmup",22.7,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",1,"warmup",22.7,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",2,"normal",,7,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",3,"normal",9.1,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",4,"warmup",22.7,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",5,"normal",9.1,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",6,"normal",9.1,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",7,"normal",9.1,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",8,"normal",9.1,9,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Pull Up (Assisted)",,"",9,"normal",18.1,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Rope Pushdown",,"",0,"normal",34,9,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Rope Pushdown",,"",1,"normal",34,9,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Rope Pushdown",,"",2,"normal",34,6,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Rope Pushdown",,"",3,"normal",29.5,9,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",59,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",54.4,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",54.4,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",54.4,13,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",4,"normal",40.8,15,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Overhead Cable",,"",0,"normal",20.4,12,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Overhead Cable",,"",1,"normal",20.4,12,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Extension (Dumbbell)",,"",0,"normal",13.61,14,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Extension (Dumbbell)",,"",1,"normal",13.61,14,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Extension (Dumbbell)",,"",2,"normal",13.61,14,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Extension (Dumbbell)",,"",3,"normal",13.61,11,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Triceps Extension (Dumbbell)",,"",4,"dropset",9,9,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Rope Straight Arm Pulldown",,"",0,"normal",29.5,10,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Rope Straight Arm Pulldown",,"",1,"normal",24.9,12,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Rope Straight Arm Pulldown",,"",2,"normal",24.9,12,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Wrist Extension (Barbell)",,"",0,"normal",16.26,20,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Wrist Extension (Barbell)",,"",1,"normal",16.26,14,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Wrist Extension (Barbell)",,"",2,"normal",14,13,,,
"Afternoon workout 💪","1 Dec 2024, 15:49","1 Dec 2024, 17:31","","Seated Wrist Extension (Barbell)",,"",3,"dropset",9,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Bench Press (Smith Machine)",,"",0,"normal",66.23,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Bench Press (Smith Machine)",,"",1,"normal",66.23,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Bench Press (Smith Machine)",,"",2,"normal",66.23,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Bench Press (Smith Machine)",,"",3,"normal",66.23,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Bench Press (Smith Machine)",,"",4,"normal",56,13,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Bench Press (Smith Machine)",,"",5,"normal",46.82,12,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Preacher Curl (Barbell)",,"",0,"normal",29.41,9,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Preacher Curl (Barbell)",,"",1,"normal",29.41,9,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Preacher Curl (Barbell)",,"",2,"normal",29.41,8,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Preacher Curl (Barbell)",,"",3,"normal",29.41,6,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Preacher Curl (Barbell)",,"",4,"normal",23,11,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Chest Dip (Weighted)",,"",0,"normal",,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Chest Dip (Weighted)",,"",1,"normal",,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Chest Dip (Weighted)",,"",2,"normal",,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Chest Dip (Weighted)",,"",3,"normal",,9,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Chest Dip (Assisted)",,"",0,"dropset",13.6,7,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Hammer Curl (Cable)",,"",0,"normal",20.4,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Hammer Curl (Cable)",,"",1,"normal",34,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Hammer Curl (Cable)",,"",2,"normal",38.6,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Hammer Curl (Cable)",,"",3,"normal",38.6,10,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Hammer Curl (Cable)",,"",4,"normal",38.6,11,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Hammer Curl (Cable)",,"",5,"dropset",29.5,7,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Hammer Curl (Cable)",,"",6,"dropset",20.4,17,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",0,"warmup",,5,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",1,"normal",11.34,12,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",2,"normal",11.34,12,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",3,"normal",11.34,6,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",4,"dropset",9,8,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",5,"normal",9,7,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",6,"dropset",4.54,3,,,
"Afternoon workout 💪","30 Nov 2024, 16:53","30 Nov 2024, 18:21","","Decline Crunch (Weighted)",,"",7,"dropset",,4,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Squat (Smith Machine)",,"",0,"warmup",37.75,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Squat (Smith Machine)",,"",1,"normal",65,8,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Squat (Smith Machine)",,"",2,"normal",60.88,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Squat (Smith Machine)",,"",3,"normal",60.88,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Squat (Smith Machine)",,"",4,"normal",60.88,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Single Arm Lateral Raise (Cable)",0,"Oak Hills gym",0,"warmup",4.5,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Single Arm Lateral Raise (Cable)",0,"Oak Hills gym",1,"normal",6.8,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Single Arm Lateral Raise (Cable)",0,"Oak Hills gym",2,"normal",6.8,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Single Arm Lateral Raise (Cable)",0,"Oak Hills gym",3,"normal",6.8,16,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Single Arm Lateral Raise (Cable)",0,"Oak Hills gym",4,"dropset",4.5,12,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Calf Press (Machine)",0,"",0,"normal",65.8,12,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Calf Press (Machine)",0,"",1,"normal",65.8,12,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Calf Press (Machine)",0,"",2,"normal",65.8,14,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Calf Press (Machine)",0,"",3,"normal",65.8,25,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Lying Leg Curl (Machine)",1,"",0,"normal",13.6,9,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Lying Leg Curl (Machine)",1,"",1,"normal",13.6,9,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Lying Leg Curl (Machine)",1,"",2,"normal",13.6,9,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Lying Leg Curl (Machine)",1,"",3,"normal",11.3,10,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Lying Leg Curl (Machine)",1,"",4,"dropset",6.8,8,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Rear Delt Reverse Fly (Cable)",1,"",0,"normal",9,12,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Rear Delt Reverse Fly (Cable)",1,"",1,"normal",9,20,,,
"Morning workout ☀️","29 Nov 2024, 12:50","29 Nov 2024, 13:51","","Rear Delt Reverse Fly (Cable)",1,"",2,"normal",9,20,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Pull Up (Assisted)",0,"",0,"warmup",22.7,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Pull Up (Assisted)",0,"",1,"normal",,8,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Pull Up (Assisted)",0,"",2,"normal",9.1,9,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Pull Up (Assisted)",0,"",3,"normal",9.1,9,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Pull Up (Assisted)",0,"",4,"normal",9.1,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Pull Up (Assisted)",0,"",5,"normal",13.6,8,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Rope Pushdown",0,"",0,"warmup",16,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Rope Pushdown",0,"",1,"normal",29.5,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Rope Pushdown",0,"",2,"normal",29.5,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Rope Pushdown",0,"",3,"normal",29.5,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Rope Pushdown",0,"",4,"normal",29.5,12,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Overhead Cable",,"",0,"normal",20.4,12,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Overhead Cable",,"",1,"normal",20.4,12,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",59,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",54.4,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",54.4,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",54.4,13,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Cable Row - V Grip (Cable)",,"",4,"dropset",20.8,5,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Extension (Dumbbell)",,"",0,"normal",20.41,6,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Extension (Dumbbell)",,"",1,"normal",15.88,6,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Extension (Dumbbell)",,"",2,"normal",13.61,16,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Wrist Extension (Barbell)",,"",0,"normal",16.26,15,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Wrist Extension (Barbell)",,"",1,"normal",16.26,15,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Wrist Extension (Barbell)",,"",2,"normal",16.26,13,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Wrist Extension (Barbell)",,"",3,"normal",14,19,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Seated Wrist Extension (Barbell)",,"",4,"dropset",9,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Lying Neck Curls (Weighted)",,"",0,"normal",7.94,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Lying Neck Curls (Weighted)",,"",1,"normal",7.94,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Lying Neck Curls (Weighted)",,"",2,"normal",6.8,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Lying Neck Curls (Weighted)",,"",3,"normal",6.8,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Lying Neck Curls (Weighted)",,"",4,"dropset",2.27,6,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Triceps Kickback (Cable)",,"",0,"normal",6.8,10,,,
"Evening workout 🏋️","29 Nov 2024, 01:14","29 Nov 2024, 02:36","","Rope Straight Arm Pulldown",,"",0,"normal",15.9,30,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Preacher Curl (Barbell)",,"",0,"warmup",17.87,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Preacher Curl (Barbell)",,"",1,"normal",26.94,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Preacher Curl (Barbell)",,"",2,"normal",26.94,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Preacher Curl (Barbell)",,"",3,"normal",26.94,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Preacher Curl (Barbell)",,"",4,"normal",26.94,7,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Preacher Curl (Barbell)",,"",5,"dropset",20.14,8,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bench Press (Barbell)",,"",0,"warmup",20.48,12,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bench Press (Barbell)",,"",1,"normal",63.5,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bench Press (Barbell)",,"",2,"normal",63.5,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bench Press (Barbell)",,"",3,"normal",63.5,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bench Press (Barbell)",,"",4,"normal",63.5,9,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bench Press (Barbell)",,"",5,"normal",52.16,10,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bicep Curl (Dumbbell)",,"",0,"normal",27.22,12,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bicep Curl (Dumbbell)",,"",1,"normal",27.22,12,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bicep Curl (Dumbbell)",,"",2,"normal",27.22,12,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bicep Curl (Dumbbell)",,"",3,"normal",27.22,15,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Bicep Curl (Dumbbell)",,"",4,"dropset",15.88,15,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Chest Press (Machine)",,"",0,"normal",40.82,12,,,
"Morning workout ☀️","27 Nov 2024, 15:43","27 Nov 2024, 16:56","","Chest Press (Machine)",,"",1,"normal",40.82,12,,,
